title,author,label
‘Shocks our conscience’: Supreme Court summons Ghaziabad police chief over 4-year-old’s rape-murder,Indian Express India,0
Bengaluru’s Kempegowda International Airport to handle 80 million passengers annually by 2030: Murlidhar Mohol,Indian Express India,0
"ISI-BKI ‘espionage’ network targeting defence hubs busted, 11 arrested",Indian Express India,0
"Strong El Niño to emerge in Pacific Ocean after July, says NOAA",Indian Express India,0
"Lebanon under Israeli fire, India speaks out: Deep concern over civilian casualties, respect sovereignty",Indian Express India,0
"2.49 lakh hectare crop land affected by unseasonal rains, states directed to assess damage: Union Agriculture Minister Shivraj Chouhan",Indian Express India,0
Sri Lanka’s cyclone-damaged railway lines back on track with India’s support,Indian Express India,0
‘BJP can never ally with those building Babri Masjid in Bengal’: Amit Shah on Humayun Kabir row,Indian Express India,0
"Nitish Kumar takes oath as Rajya Sabha MP, achieves rare feat",Indian Express India,0
SC stays criminal proceedings against priest booked for saying ‘only one religion…Christian’,Indian Express India,0
"Rubio set to visit India next month as Washington, Delhi reset ties",Indian Express India,0
‘BJP will implement Uniform Civil Code in 6 months if voted to power in Bengal’: Amit Shah,Indian Express India,0
Assam: 3 members of Kunki Chowdhury team detained for ‘violations’,Indian Express India,0
"Singed by cash at home scandal, Justice Yashwant Varma quits, ending impeachment process",Indian Express India,0
Passport row: Pawan Khera gets 1-week relief in case filed by Assam CM Himanta Sarma’s wife,Indian Express India,0
"Assembly Elections 2026 Live Updates:  ‘Won’t let Bengalis become minority’, Modi vows UCC in Bengal; targets TMC’s ‘Mahajungleraj’",Indian Express India,0
President nominates veteran JD(U) leader Harivansh for third term in Rajya Sabha,Indian Express India,0
CWC meeting today: Party to finalise strategy on women’s reservation and delimitation Bills,Indian Express India,0
"Gold Rate Today, April 10: Check 18, 22 and 24 carat gold prices in Chennai, Mumbai, Delhi, Kolkata and other cities",Indian Express India,0
How women’s self-help group’s legal battle led to scrapping of Rs 60-lakh tender in Chhattisgarh,Indian Express India,0
"Building Rs 81,000-crore Great Nicobar Island: A greenfield coastal city, international airport with an eye on tourism and entertainment hub",Indian Express India,0
"Kashmir scientists crack cultivation of rare Rs 40,000 morel mushrooms",Indian Express India,0
"Record turnout in Assam (85%), Puducherry (90%); Kerala sees 78%, higher than 2021 elections",Indian Express India,0
"Minor missing for 8 months: Delayed FIR, HC orders removal of Bokaro cop",Indian Express India,0
Manipur CM chairs high-level security meet after violence,Indian Express India,0
Centre notifies CAPF Act after President’s assent,Indian Express India,0
"Ex-IAS Subodh Agarwal arrested after multi-city hunt in Rs 20,000 crore Jal Jeevan Mission ‘scam’",Indian Express India,0
"Market dispute turns deadly in Bihar’s Araria, man killed, accused lynched",Indian Express India,0
‘Opportunities for India-Denmark collab will expand significantly’: India’s first Danish Chamber of Commerce to come up in Delhi soon,Indian Express India,0
Voters brave rain in Assam: 84.42% polling recorded by 5 pm,Indian Express India,0
"Eye on energy, India rushes Jaishankar, Puri to West Asia amid fragile ceasefire",Indian Express India,0
Jammu and Kashmir launches 100-day ‘Nasha Mukt’ drive; LG Sinha to flag off padyatra in Jammu,Indian Express India,0
NHAI sets Dec 2026 deadline for Sahibganj-Manihari Ganga bridge connecting Jharkhand & Bihar,Indian Express India,0
Single mother with modest Instagram following is now an accused in Vijayawada police’s probe into terror module,Indian Express India,0
"The cloud over Ranjith, Malayalam film industry’s ‘man’s man’, darkens",Indian Express India,0
"After Vande Bharat, Railways to manufacture 2 trains with 220 kmph design speed",Indian Express India,0
Sasmit Patra steps down as BJD’s Rajya Sabha leader amid internal dissent,Indian Express India,0
More funds flowing to villages: How 15th Finance Commission set a record for rural fund releases,Indian Express India,0
Mumbai-Ahmedabad Bullet Train project: NHSRCL releases plan for 16 km tunnel construction,Indian Express India,0
"Voting ends in Assam, Kerala and Puducherry: What’s at stake from passports, hat-tricks to statehood demand",Indian Express India,0
"Malda judicial officers attack case: NIA files 12 cases, teams on the ground after SC order",Indian Express India,0
"Bhubaneswar man slits wife’s throat, meets daughter before turning himself in",Indian Express India,0
"J&K HC flags ‘ex facie’ Sports Code violations in Badminton Association, seeks affidavit from Sports Council",Indian Express India,0
"Kerala Election 2026 LIVE Updates: Over 75% turnout as voting ends, queues extend past deadline",Indian Express India,0
Assam Election 2026 Live Updates: Voting for 126 seats ends; voter turnout 84.42%,Indian Express India,0
Probe: Projectile that killed 2 kids in Manipur ‘fired from close range’,Indian Express India,0
"5 children dead of suspected encephalitis in Rajasthan district, health dept on alert",Indian Express India,0
"Case into her son’s death closed, this Dehradun mother refused to give up – forcing a police rethink",Indian Express India,0
"Bangladesh Foreign Minister meets Jaishankar, seeks return of ex-PM Sheikh Hasina",Indian Express India,0
Assam order seeking deployment of forest protection force for polls suffers from illegality: NGT,Indian Express India,0
No new clearances for production of refrigerant gases after 2027: Centre,Indian Express India,0
J&K bans VPN use in Kishtwar over national security concerns,Indian Express India,0
Telangana HC to hear Khera’s anticipatory bail application today,Indian Express India,0
Congress candidate ‘quits’ party on eve of Assam polls: ‘Was betrayed’,Indian Express India,0
Cabinet clears Bills for women’s quota in Lok Sabha and Assemblies,Indian Express India,0
"Rajnath chairs third IGoM meet, discusses energy prices, food safety measures",Indian Express India,0
Oppositon questions rejection of notice seeking removal of Chief Election Commissioner,Indian Express India,0
"‘Vande Mataram’ row in Indore civic body: Congress councillor refuses to sing, suspended after uproar",Indian Express India,0
"Ahead of polls, EC probes cash-for-votes charge against BJP’s Sobha Surendran in Palakkad",Indian Express India,0
‘West Asia conflict effect kept in mind’: Cabinet clears 12% hike in P&K fertiliser subsidy,Indian Express India,0
Cabinet clears amendments to women reservation Bill,Indian Express India,0
India no longer inclined to host COP33 climate event in 2028,Indian Express India,0
"BEML, DMRC sign MoU to expand metro rail projects collaboration globally",Indian Express India,0
"Assam, Kerala, Puducherry Election 2026: Key dates here",Indian Express India,0
Goa nightclub fire case: ED attaches Rs 17.45 c assets linked to illegal Birch by Romeo Lane operations,Indian Express India,0
"Assam, Kerala, Puducherry Assembly Elections 2026: How to check Voter List, and Polling Station",Indian Express India,0
"Nitish’s oath as RS member on Friday, may quit Bihar CM post on April 14",Indian Express India,0
"Rs 13,038-crore Jaipur Metro Phase 2 project: Here’s the route map and station list",Indian Express India,0
"‘Day to rejoice’: In Kashmir, some cheer for Iran’s ‘win’",Indian Express India,0
"A fading art: As digital campaigns rise, Chennai muralists see work dry up ahead of polls",Indian Express India,0
"Union Cabinet approves Rs 13,038-crore Jaipur Metro Phase 2 project – check route",Indian Express India,0
Delhi to host South Asia hub of UN-backed global network on reducing health risks from heat,Indian Express India,0
"Nine years after man’s ‘custodial torture’ rocked Cuttack, 2 cops and 4 home guards arrested",Indian Express India,0
Mumbai-Ahmedabad bullet train project: NHSRCL says it launched heaviest girder in record 3.5 hours,Indian Express India,0
91 and counting: J&K sacks two more govt staffers citing ‘terror links’,Indian Express India,0
Traffic on Jammu-Srinagar national highway comes to standstill after back-to-back landslides,Indian Express India,0
"Barbs to bullets: As Tripura’s ADC election nears, an alliance bleeds out in public",Indian Express India,0
"India calls for lasting peace in West Asia, underlines need for diplomacy, dialogue",Indian Express India,0
Gehlot’s ‘Art of Waiting’ jibe on infra draws BJP’s ‘Art of Lies’ counter,Indian Express India,0
TMC vs EC: MPs say told to ‘get lost’; EC targets party in ‘straight talk’,Indian Express India,0
"Express Exclusive: Assam, Meghalaya flag high tariff, refuse extra power from Subansiri",Indian Express India,0
Assembly Elections 2026 Live Updates: Mamata vows to move court after 91 lakh names deleted from Bengal voter rolls,Indian Express India,0
"Goa nightclub fire: Luthra brothers get bail in forgery case, set for release after earlier relief",Indian Express India,0
Home Ministry’s 90-day ultimatum: States told to clear forensic backlogs as India shifts to tech-driven ‘Naveen Sanhitas’,Indian Express India,0
"Gold Rate Today, April 8: Check 18, 22 and 24 carat gold prices in Chennai, Mumbai, Delhi, Kolkata and other cities",Indian Express India,0
"‘Outstanding’ appraisal, vacating govt quarters no longer a must as Odisha relaxes norms to rehire retired govt employees",Indian Express India,0
‘Major relief’: Ladakh L-G approves renewal of expired land deeds,Indian Express India,0
‘Diminishing Parliament shows diminishing democracy’: Menaka Guruswamy defines role as MP,Indian Express India,0
"Kharge’s ‘venomous snake’ remark about BJP-RSS, Sarma’s jibe cap off final day of Assam campaign",Indian Express India,0
"In Assam Police FIR against Pawan Khera, charges of defamation, forgery, criminal conspiracy",Indian Express India,0
From Maoist corridor to ‘tourist hub’?: Inside Chhattisgarh’s plan to develop Bastar region,Indian Express India,0
Assam Police searches Khera’s Delhi home after Himanta’s wife files complaint,Indian Express India,0
"Pakistan issues 2,800 visas to Indians for Baisakhi pilgrimage",Indian Express India,0
Vijayan-Revanth verbal duel marks end of campaigning for Kerala polls,Indian Express India,0
"Stay indoors for next 48 hours, avoid military sites: Indian embassy to its nationals in Iran",Indian Express India,0
Resolution to move all raw meat shop out of Haridwar city limits passed by civic body,Indian Express India,0
‘When will this government wake up?’: Rahul Gandhi targets Centre after 2 children are killed in Manipur,Indian Express India,0
"2,800 Indians get visas for Baisakhi pilgrimage in Pakistan this week",Indian Express India,0
"Violence grips Manipur’s Bishnupur: 2 children killed at home, 2 protesters shot dead while trying to storm CRPF post",Indian Express India,0
Lashkar man’s arrest from Punjab busts open module that helped Pakistani terrorists enter J&K,Indian Express India,0
‘Not the time for reckless statements’: Congress’s Manickam Tagore slams Mamata’s ‘secret understanding’ remark,Indian Express India,0
40 police personnel among 60 injured as protests break out over bauxite mining project in Odisha,Indian Express India,0
